Comment,Sentiment
Shows what a tremendous difference we can make by being alert and notifying the authorities when suspicious. Better to be safe than sorry. The police aren’t able to do this on their own without us all being aware and responsible citizens. Massive thank you to all those involved especially those who did chose to speak up! 🙏🏻🕊,2
I’m grateful that someone was paying attention and called it in and everyone is safe. I’m sad for the young lady though who feels like it was the only place she could go to feel accepted. I hope she can find some peace and friendship in a more permanent way.,2
Bless the witnesses who reported this and the police who responded. We should all take note and keep our eyes out to protect each other.,1
My friends were there last night. FUCKING PROPS to those that called it in!,0
Excellent job to the Grant county sheriff's office and to the people attending the concert who kept an eye out and reported it.,2
Thank God that someone was observant and took action to prevent another mass shooting.,1
This is terrifying. A couple days ago I was just talking to my friend who went to a music festival where the security didn't even check bags. She was kinda scared how an event like that could easily be the target of mass shooting.,0
චීනය සක්කිලී රටක් උන් බොර දියෙත් මාලූ බානෝ තව නය දිදී ✊,1
"අනවශ්‍ය භාන්ඩ ආනයනය තහනම්  
කරපු එක ඉතා හොදයි. කෝටි ගානක  කොසු ඉදල්       
පනා ගෙනාව කියන්නෙ කවුද අවසර දුන්නෙ",1
සජියො ඔබගෙ තාත්ත ගෙ කාලෙ  අමතකද තරුන කොල්ලො කෙල්ලො හැටදාහක් මරන කොට ඔබ කොහෙද හිටියෙ ඔබත් බලය ගන්න දගලන දැගලිල්ල,1
අනෙ යකො සුපඩීසල් ගොවිතැනට නොව තොපෙ සුපගිබොග වාහන සදහා    තොපෙ ඉපදෙන හො ඉපදිලා ඉන දරුවන්ටත් එක්ක හෙන 7ගහනව යකො,1
මේ ඝන ගෙඩියො ටික නම් එලවන්න ඕනෙ රටෙන්ම,1
අනේ පලයල්ල ජි එල් පිනක් දහමක් කරගන ඉදපන්,1
"Kukul kama mila adukaranna appo, munta posathwenna paribogikayo munge biththare kanna kiyana kiyana ganata, masa3,4,k warjane karama biththare welenawa hellenawa, athakota kohomada vikunanne, kikiliyonta  wada bithara danne mafiya karayone,",1
🤟,1
Aaepalaballayanna.tuopiltteeknsalliaran.hodatanatuwa.aperatakapuballo.tuopi.ltteeknwththa.janadipathimandirakawena.tuopi.aperatahodamahariyavinasakara.nesajyo.ube.ththakarapuwada.apihodatadannawa.katawhpiyballo,1
Mepitaratawl.walinaperatata.hamadatama.athadanakanbalagainne.aperateharkka.aperataginithiyapu.ballo.eliyatadannakiyanauntha.hiredannaona.mehamuduruo.pawatamahanawela.munasurugalawannaona.munhamuduruo.ganuassarigriganodakin,1
So sorry about Mr. Engle's son. condolences to the family.,0
"Dear Richard Engel and his wife, my sincere condolences on your loss. Your pain cannot be imagined but your bravery and courage in sharing your son's struggles is felt and now his legacy may hold a cure down the road for other families so they will never have to endure your heartbreak. Sending you blessings and hugs. Please stay safe and strong.❤️🙏",2
I'll be so glad when the whole tRump Drama is over. 5 years of a bad play is too much for any audience member to endure.,0
Two of the most important jobs are sadly also the most underappreciated... teachers and nurses deserve so much more. More money. More respect. More support.,2
So sorry for Richard and his family. I hope they find the strength they need to go through this process.,0
My condolences to Richard and his family. He is a great journalist.,2
"my prayers are with Richard and his family, heartbreaking",1
When money plays out those millionaires have many ways to evade prosecution. But when poor people get in trouble they are doomed.,0
"It’s never easy to lose a child, nor is it easy to lose a sibling. Richard, Mary, and Theo- sending positive thoughts your way. RIP Henry.",1
"Rest in peace Henry, and fly high with the angels 😇 🙏",2
I heart goes out to Richard Engel. I am literally crying my eyes out right now and yes I’m a man. It is so sad for our own Richard to lose his son. I’m so sorry for your lost Richard. I hope you take some time off and be with your family. God bless you and your family. 🥲🥺😢😭💪🏼🙏🏼,0
"Deepest condolences 💐 to Richard n family
RIP precious Henry",1
Airlines intentionally mislead customers. It’s discussing. They got a high amount of money from the government and now they over books all flights.,0
I never thought Oklahoma would have more water than most of the US. We’ve had rain and we have no ban on watering.,1
Thank you Pete??  Planning a trip and missing a wedding or a funeral. No excuse for over selling every flight. They need to factor weather in the schedule.,0
"We need a program to encourage builders to build reasonable priced homes. 
$400,000 is too high for most people.",1
that that judge said even if we have to bend the law or broke it in the good faith of the white privilege that's what they'll do,1
My Condolence To Richard And Family,2
"*Investing in crypto now should be in every wise individuals list, in some months time you'll be ecstatic with the decision you made today.*",2
"""I worried because my grass is dead."" 

Wow, you aren't ready for this world, lady.",0
"All wars are terrible but honourable in defence of one's country! 
Slava Ukraine!!!",0
You’re in the middle of a ground invasion/occupation of a neighboring country and don’t feel even a little ridiculous complaining that someone ruined your navy parade? 🤦🏻‍♂️,0
Proud of my Ukrainian blood.  Even more proud of the strength of cousins I've never met. I'm with you in mind and spirit. ❤️,2
Glory to Ukraine 🇺🇦 from 🇺🇲 the brave stand against evil,2
Stay Strong Ukraine Russia go home,1
I am romanian but have many polish friends and I am also ex Romanian military. I don t think Poland wouldn t be backed up by my country in a possible conflict against the russians .Romania has a long history of being against russian politics and also let s remember the same way the ukrainians have sunk the admiral ship Moskva in recent days the romanians did the same during ww. Soooo..I don t think Poland would stand alone. Good on you Poland and good on you Polish people for readying your armed forces for any future challenges and don t forget Romania will be there for you.,1
"As a Romanian, I'm eagerly awaiting to vacation in friendly, sovereign and free Ukrainian Crimea. Slava Ukraini!",2
"Ukraine amazing people, amazing Army .  Cant wait to visit this country once its liberated .",2
Slava Ukraine from Hungary.  🇺🇦👍🇺🇦,1
"How dare they defend themselves after being invaded , what's the world coming too 🙄",0
"happy first day of school, stay safe everyone, God bless to all 🙂",2
"no need na mag asukal, diet is the key :)",2
"24 Oras Livestream: Augt 22, 2022 _ Replay",1
"GMA NEWS Subscribe 
  DZBB",1
DZ Dobol B,1
Pag member po ba ng 4ps ay di pwedrng makakuha,1
Oky,1
Iukikuik,1
Miss tharine sir chandana thank you swarnawhine 💖❤👍🇦🇪🇱🇰,2
Ranila bhanda a ayanam kirem nawata dama rate eturu tikat kannay hadanne 👎👎👎👎,1
Mokakda.ratata.karapu.sewaya.rata.kewa.wensa.kara.ekada.karapu.sewaya.😁😁😁😁😁😁,2
වතුරත් පිටරටින්???,1
Gota pohora natey kala rata kawa 😡😡😡,0
Singhayo...singhayo...kiyala umbalama muddharayak ghaganna Epa. Dhan peechan kiyala anith rataval vala eun Katha karana Ava rata inna Api thamaiii dhanne ...🤪,1
"Atakota,parli,mantuva,hora,hatta,vitarada,hamba,karaganna,kabna,bonna,monavada,ma,ahinsaka,minissu,api,rata",1
.ranilta.redi.netuwa.inna.kiyapalla.modaya.oya.naki.heganno.tikat.gedara.yawapalla,1
Welcome sri lanka crekets team u a e  ❤❤❤👍👍👍🇦🇪🇱🇰🇦🇪🇱🇰,2
Bala.lobi.sajabe.panala.p._._.a.denawa.,1
"The CDC was only partly to blame. Our for-profit healthcare system also failed us, as iit does every day.",0
Praying for those miners.,1
"Lester, you are the only news I listen to these days. It is such a relief to have one outlet to hear the current news REPORTED in a neutral factual way. Everywhere else there is no reporting, just drama and opinions about current events. Thank you, thank you, thank you!",2
"In a heartbeat, I'll vote for her.💯💯",2
"Interesting news coverage and very informative, definitely things to know about.",2
"Cdc couldve responded whatever way they wanted, but as we all saw  during the pandemic, too many people would have simply not cared.  Heck it was too much for them to even wear a mask",0
"What a great story by a honorable and honest man. I believe him,and am also someone who has had contact. Much love and peace to all.",2
Didn’t need the cdc to make that announcement we knew they didn’t do their job,0
"-A country is not great until it can protect ALL its people with free healthcare.
-Is Pence feeling the heat getting closer ?
- sorry about Cheney, Wyoming got its priority really wrong.",0
Liz Liz displays common sense and a desire to do the right thing.,2
Garibo ke masiha abbas ansari jindabad,1
Masiha Mukhtar Ansari,1
"Desh ka kanoon, sambidhan  superem court, election commission me koi educated log nhi h ki jo aafami jail gaya ho ,balatkari ho ,aatanki spot, mudar kiya ho en log ko leader  kyo,  jinko sambidhan  ki abacd malum nhi aaj bharat me leader h to kya vikas hoga ghanta",1
"Ya tu Shahrukh ke dialogues ha Don parkahna mushkeen he nhe ne mumkeen ha 😀😀😀😀
Kab tak Bakri ke maa kher manai gee
Comon Yogi laga raha Buldozer BABA",1
Jab baap se pala padta h tb bhagne k lia raste km pad jate😁😁😁😁😔😁😁😁😁,2
Vidhayak na name sahi se lijiye patrakar jiii,1
Mujhe esa  lag raha police se jayad aap ke dard ho rha he,1
Abbas Ansari jindabad Mukhtar Ansari jindabad,1
Sala tum media walo desh me jo ve drama karwa do,1
Jaesa tum bol rahe ho ayesa hi himmat bjp ke liya dikha do,1
0:06 this is how we Ukrainians feel when your missiles fly over us all the time watching our fellow friends and family die at your hands,0
"""It was a beautiful car explosion. A perfect car explosion. People tell me they've never seen such as perfect car explosion.""",2
someone wanted to take him out but ended up hurting him one million times more.,0
"It hurt ha ? 
Now the father can feel the pain he likes to influenced.",0
"He has lost what is most precious to himself , his no claims bonus .",0
Well he now knows how the families of the victims of the Novichok attack feel in Britain.,0
He’ll probably blame everyone else but himself after immersing himself in hatred.  He will probably be genuinely perplexed as to why anybody might want to kill them,0
Instant karma. Feel the pain of many ukrainian fathers who have lost their sons and daughters in Ukraine. This is much painful than being assassinated.,0
The fear he (and others with him) will suffer every time he gets into a car now.,0
"It's tragic that someone loses their life like that... but don't forget that one violence is the cause of another violence. The young woman's father propagated violence, and now it came back to him with violence against his family..... use your brain, violence is always the worst option!",0
Prayers that everyone in their family get to dry ground and stay safe. But also this is a blessing so many of these areas really needed this water,2
Hope  the person missing in Zion National Park is found safe.Hopefully they were able to get to higher ground.,2
"It'll never hit home, till it actually hits home, for some people...",0
"The rain is greatly needed in some areas but, I want folks to be safe also 🙏🏽",2
"The potential tropical storm passed thru here in Merida, Yucatan a couple days ago & was pretty fierce. Our strongest storm of the 2022 rainy season. Definitely needed to place objects that can become airborne in a safe place!  Hopefully, Monterrey will get the much needed rains they've been praying for.",2
Wow...at same time I had flooding Inside my house in Caribbean. Pushing flood water out my mind went on gratitude that others have it worse not knowing same occuring simultaneously. I hope all recover quickly,0
"When the land is hit by heat waves and dries, water usually can't get in and that's a recipe for floods when it rains.",0
"maybe we could build more water reservoirs on a smaller scale to gather this much needed water, just an idea",1
This is what happens when we continue to neglect the environment when our lakes are drying up. The only way to stop future tragedies like this is to get on top of our climate issues,0
"Yes, my fellow Texans, stay alert, because if anything happens we are on our own. 
Abbott will likely spend 5 mins blaming the windmills then go back to his cocktail party while millions go without drinking water.",0
අහිංසක  මිනිස්සු ට උපකාර  කරන  සියලු දෙනාටම,1
සහතික  ඇත්ත,1
ත්‍රස්තවාදි ඉන්න රටකට විදේශීකය පැමිණිම ලකුනක්.😡,1
ගජ මිතුරැ සංගමයට ජයක්.,1
පට්ට හොිරැ කලබලේ.,1
🙏🙏🙏🙏🙏🙏🙏👍👍👍👍🐎,2
ගජමිතුරැ සංගමයට සහනයක්.😡😡,0
සජි ඔයගෙ තත්තා හිටියනම් ටැයර්එකෙ යවන්නෙ නෙද සජිත්  බිත්තර 30  දිපල්ල  වැඩිකොලොත් ගන්න එපා,1
අනිවාර්යයෙන් ම,1
පක්ෂ 8 පට්ට හෝරැ...😡😡😡👉👌👉👉👌👉👌,0
That boy and girl just at the end of the report they're so happy in spite of the invasion of their country. Those two are great 👍😊❤️,2
"Today 33 years ago (23 August 1989) millions of people from Latvia, Lithuania and Estonia formed the longest human chain ever (600 KM) across the three countries, to express their will to get rid of soviet totalitarism and imperialism. Few months later, they eventually would become free, independent states.

Three countries I deeply respect, at the frontline of stoneage, barbarian Russian imperialism.",1
Common sense !! I really think a lot more is needed!!!,1
We need more Britt coverage.  😉,2
6 months....and at times we had to be reminded a war was going on,0
"Rumi, a 13th century Persian philosopher's view on wars, ""Wars, like childrens fights, are meaningless, pitiless and contemptible.""",0
"Have you considered why somehow the war should not be taken onto Russian territory or Russians should be in any way immune from the horrors of the war of conquest that Russians have started, the trillions in damage the Russians have done to Ukraine in terms of infrastructure and lost economic output, the 10s of thousands of people they've killed, the millions of people they've displaced?",0
If you can’t sleep at night. Just listen to joe Biden you will go to bed within minutes . No need to buy an app 😂,2
But it's okay to invade Ukraine but once Russia is getting attacked its a crime,0
"Wars are worst things in life and sadly we keep continuing same mistakes because of bloody old politicians who thirst for wars for their interests and leave people die . All governments are involved in world and no one is innocent . Imagine no wars everywhere and peace , but that is impossible , because evils surround us .",0
47 में ही जनसंख्या बदली हो गई होती तो आज देश में गद्दार नहीं होते,1
"विवादित कैसे है? 
साबित करो
जो उस में लिखा 
उसको पढने मात्र से विवाद 
हो जाता है तो उस को मिटा दो  ?",1
ये पहले भारत से बाहरी मझब मुस्लिम में कन्वर्ट होते और फिर हमारे घर भारत में भारत के मूल निवासी को हिंदुओं को ही आँख दिखाते 😡 नहीं चलेगा,1
जय भवानी we support T raja singh,1
हिंदुस्तान का  एक ही धर्म है सनातन जिनको दूसरा धर्म और संविधान पसंद है वह वहा जाकर रह सकते ही,1
"रशिद , शदाब पहले मुस्लिम में कन्वर्ट होते और फिर बाहरी मझब के चक्कर में हमारे ही घर में हमको ही आँख दिखाते 😡 नहीं चलेगा",1
ये कांग्रेस के नेता को जेल भेजो ये ना संविधान को मानते ना देश को मानते हैं मुसलमान,1
कोई भी विपक्षी नेता हो अथवा समर्थक जेहाद पर सर तन से जुदा के मामले पर एक लाइन मे मजम्मत करके हमे नफरती बताते नही थकते अरे भाई हम नफरत करने वाले लोग किसी का गाला नही काटते लेकिन मुनौवर फारूखी के खिलाफ एक शब्द नही लेकिन डी राजा के लिए बड़े बड़े बकवास करने वाले,1
"बेबी चौहान,मुन्नवर फारूखी जब हमारे अराध्य का मजाक बनाया,तब तो चुप था।",1
जो किताब मे लिखा है।वो भि नही बोलना चाहिए।क्या है यार -जितने भी ताकतवर देस है सबको सोचना चाहिए।ये बहुत गम्भीर हे।,1
"The problem with this that by focusing on totally different thing rather than better content we, subscribers are paying the price with increasing subscription fee.",0
"Netflix is getting into video games for the same reason Apple is launching a car and Amazon is getting into healthcare. These high high tech company have to constantly keep growing in order to justify their insane valuations, and in many cases their core businesses wont offer enough revenue to satisfy investors growth expectations",1
Netflix in a lot of trouble now especially as more market competition comes in from other distributors. This move into gaming will not do them any favours.,0
"The reason Netflix is struggling is because they keep losing content, their own content, when it's good, is constantly neglected, and they keep raising the price without adding commensurate value to justify it. Getting into games demonstrates that they are not recognizing what they're doing wrong and simply trying to find a new source of revenue instead of fixing their faults. People are getting sick of having the price increased while more and more good content disappears or takes far too long to update. People are used to getting the next season of a series once every year, but many of them are taking 2 to 3 years to release, even before COVID.",0
"When I first got into watching Netflix, there were a lot of low budget but very original and interesting documentaries and TV series on it. However in recent times, I feel like a lot of the diversity in the platform has gone.",2
"This is the problem with these big companies, their core offering starts to fail and they think moving focus elsewhere is the answer instead of making sure their core offering is decent.",0
I worked in retail for most of my life and the one thing I have never forgotten is the fact that once you lose a customer you are going to play hell trying to get them back regardless of what you do.,0
"I think it’s so silly that Netflix feels the need to compete with YouTube and TikTok. I think these platforms should be able to exist together in harmony as they each offer very different products. Eg. People can follow along with reactions/reviews and video essays while watching a Netflix series.

People also don’t typically like when YouTubers are given a large budget like with YouTube Red originals, so Netflix buying out certain YouTubers is not the right idea…",0
"Honestly maybe it would have made more sense to commission more games based on their original IPs. Yeah it takes longer to come out, but you’ll get better quality and hopefully better return on investment",2
"I think this is gonna take Netflix back to its feets, it just needs more perseverance. And the ability to be positive minded",2
Linus!!! Just turn the key lights  180 and bounce them off the walls. You’ll get a much softer glow and shadow and way more even lighting. It’s such a simple fix. I’m not sure where along the lines people got the idea to beam the lights directly at your face 😅,2
"Dan continues to be my new favorite, he has such an air of confidence about him and a comforting presence. Like Dan shows up and you just know things are going to be fine.",2
Dan managing to set up his soldering station on the one box they needed was incredibly amusing to me,2
"Linus: *Gets on his employee's cases for all the stuff stolen from the office*
Also Linus: *Proudly talks about all the stuff stolen from work he's using in his upgraded setup*

Linus: ""Why are you using this monitor as a table?""
Also Linus: *Uses the monitor as a chair* 

This video was hilarious",2
"Linus: ""This is not a table.""
Also Linus: Let's use this as a chair!",1
Dan the man. Saving the day. Riley needs to give him his own theme like Brian the Electrician.,2
"Dan continues to be a favourite for me. He's like the incredibly patient, but long-suffering Dad, who just gets on with things",2
"Dan is a treasure. Your channel has long lacked a Mr. fixit type and while I am sad it's not me, Dan appears quite capable and funny.",2
"Blows my mind how quickly Dan became the ""rock"" upon which all things Linus stands...Love it",2
"Hey Linus, a good trick for streaming lights: bounce them off the wall.  Much easier on the eyes, and a nice softer look.
Also, for indoors, I'd recommend a hyper-cardioid mic (looks like a short shotgun) like the Audio-Technica AT4053B.",2
What’s your favorite SPORT? 🏀⚽️🏐🎾🏈⚾️🏒⛳️🥅🥊⛸⛷🏋️‍♀️🏂 https://youtu.be/A-nAyt1ATbk,1
"Let’s all appreciate the effort he makes in his videos just so we don’t miss anything and to *keep us happy* 
💙 💙",2
*Let’s all appreciate the effort he makes in his videos just so we don’t miss anything and to keep us happy* 💙 💙,2
"*Can we just take a moment to appreciate how much time and effort he put into these videos?*
 It's unbelievable, and I think they deserve a lot more than that  💘 💘",2
*Let's take the moment to appreciate how much effort and time he puts into his content for us*  💙 💙,2
Can  we just appreciate how much work he puts into his videos just to entertain us?! It’s amazing!!,2
"*26:10*
*Let’s just appreciate how they always manage to put a smile on our faces whenever we feel negative!*
🙂",2
"*31:35*
*Let’s just appreciate how they always manage to put a smile on our faces whenever we feel negative!*
😀",2
"*19:57*
*Let’s just appreciate how they always manage to put a smile on our faces whenever we feel negative!*
😀",2
"*55:13*
*I'm honestly impressed by the time and effort you put into these videos, Keep it up!*
😁",2
Selamat mister udah 1JT semoga bisa nyampe 2 JT Aminn👏🤝,1
Sehat selalu mister dan semoga mister 2 JT subscriber dan semangat terus mister bikin konten nya ✨⚡,1
Selamat 1 juta subs Mister😁,1
SEmagat mister!bikin kontenya𓆩😁𓆪,1
Semagat mister semoga mister sehat selalu aminnn mister lanjut hungry shark dong please,1
Halo mister coba besok mister main stumble guys lagi dong mister☺️☺️☺️,2
Selamat mister dapet 1 jt 🥳🥳🥳,2
Mister lanjutin dong stumble guys👍👍,2
Selamat mister udah 1 JUTA subscriber semoga mister bisa mecapai 2 JUTA subscriber AMIN!!!,1
Mister kalo mister dapet 2jt subscriber mister mau ngapain??,1
"I respect to everyone who were involved in this, Seriously the best piece that I' ve ever seen on YouTube, HATS OFF TO WELL ALL ! LOVE YOUR VIDEOS!! 😊🥰🥰....",2
"""""""""I Respect every one who were involved in this, seriously the best piece that I've ever seen on YouTube, hats off to well all  ! Love your videos  ❤❤🤍🤍❣️😈😈",2
"One of the best thing about Dude is that he
never takes credit for himself when he achieves,
something. He always request us the audience
and his team, and he is always polite in all of his
videos. We congratulations ourselves on this
achievement. More to come and everything to
come💜",2
Let's take the moment to appreciate how much effort he puts into the content for us ... ❤,2
"One of the best thing about Dude is that he
never takes credit for himself when he achieves,
something. He always request us the audience
and his team, and he is always polite in all of his
videos. We congratulations ourselves on this
achievement. More to come and everything to
come💜",2
"One of the best thing about Dude is that he
never takes credit for himself when he achieves,
something. He always request us the audience
and his team, and he is always polite in all of his
videos. We congratulations ourselves on this
achievement. More to come and everything to
come💜",2
"One of the best thing about Dude is that he
never takes credit for himself when he achieves,
something. He always request us the audience
and his team, and he is always polite in all of his
videos. We congratulations ourselves on this
achievement. More to come and everything to
come💜",2
"One of the best thing about Dude is that he
never takes credit for himself when he achieves,
something. He always request us the audience
and his team, and he is always polite in all of his
videos. We congratulations ourselves on this
achievement. More to come and everything to
come💜",2
"Je suis tranquillement en train de regarder une vod de MV sur Issac.
Et la paf une vidéo de M4f avec écrit DU SANG ET DES CRANES !!! Merci M4f de toujours me faire marrer.",1
On croit en toi la caméra ! Ne lâche pas!,1
"27:22 oui ! je constate l'effet de netteté et de clarté , c'est tellement mieux maintenant M4f Wahouu !😊",2
Oh oui enfin je vais pouvoir revoir ces élus de Khorne à hache double !!!!!,1
"Salut.
Hey 😄tu oublies toujours tes héros qui ne sont pas dans les armées...
Tu pourrais éventuellement leurs faire prendre des niveaux en leurs faisant des actions contre les hommes bêtes?😅",1
"Y a pas à dire, Khorne, c'est quand même la classe.
Bon, faut effectivement aimer le rouge, sinon c'est compliqué, mais les modèles sont quand même magnifiques.",1
Bonjour m4f merci pour tes videos :) je t'ecrit pour te demander quelque chose ^^ j'aimerais savoir si c'est normal qu'en jouant morati sur IE qund je prend une porte d'ultuan aucune garnison n'apparait et aussi si c'est normal que en jouant boris ursus possedant totalement la province ou on debute et n'ayant plus du tout de corruption je recrute un nouveau seigneur il prend de l'usure ?? merci et bonne journée,1
mes vasseaux se font déchirer à chaque fois que j'essai de m'etendre d'un coté avec valkia c'est affolant :o,1
C'est quand même dommage... qu'il n'y ai pas des aspirants champions de Khorne.,1
La miniature est trop stylé !,1
"ILets all appreciate the amount of effort this man puts in his videos, amazing. Keep grinding bro, I love the videos❤",2
Hey I have being a fan since you guys started I followed you guys since I was young.keep up the great work 😊,2
2:16 that face tho😂,1
Great job guys! Love watching you guys with my 5 year old son.  Wish I had seen this video a couple days ago before we spent so much time confused by all the Dragon Ball Z stuff too 😂,2
"Dragon Ball: Goku is a kid with a monkey tail where he lives in a small house with a dragon ball. He meets Bulma and they go searching for Dragon balls to summon a dragon name shenron. He grants you one wish. He trains with a kid name Krillin which they become best friends. Krillin get killed by a demon king, the demon king gets killed by Goku with a kamehameha. He spits out an egg with his son in it name Piccolo. Goku is a teenager. He meets Chi Chi in the Martial Arts Tournament and all his friends. He fight Piccolo and wins the Tournament. Goku and Chi Chi have a son and Gohan. That’s the end of Dragon Ball. Now for Dragon Ball Z",1
You Guys make my day every time you play together as a family like this keep it up 👍,2
You’ll do awesome videos I always love watching them,2
WOW you guys are amazing I've been watching you forever and I LOVE your videos. Keep up the great work!!,2
Great job keep the content up kcity fam🙂,2
Love you guys so much ❤️ please keep up the good work,2
Wie fandet ihr die OPENING NIGHT LIVE?,1
"Hui... das noch um 1:30Uhr rauszuhauen, ist ne feine Sache 😃👍

Danke. Hab ich was für den Rest der Nachtschicht 🥳",2
"Ede war meistens derjenige, der am offensten den Ankündigungen gegenüberstand. What a time to be alive :D",2
"Vielen Dank, dass ihr euch die Mühe gemacht und die einzelnen Kapitel erstellt habt ❤️",2
"Eine tolle Opening Night, Danke euch!",1
berti verdammt guten job gemacht! gz,1
Schöner Einstieg in die Spacecom 2022!,1
"Ich privat finde dieses Gewese um die Spiele auch manchmal hart ermüdend: Da wird kein Spiel vorgestellt, sondern das Team das dann 5 Minuten mit Buzzwörtern um sich wirft ""New Expierence"" ""New Lifestyle"" und ""Exciting World"" und man sieht dann gefühlt 20 Sekunden den Teaser zum Spiel. 
Wenn die nix zu zeigen haben sollten sie es einfach lassen, kann alle auf dem Sofa verstehen",1
Für mich sind einige Spiele interessant. Nur fehlendes Gameplay nervt. War also in Ordnung.,1
"Über Simon könnte ich mich jedesmal beömmeln - man merkt das er älter wird, schreit immer so random in die Runde rein mit seinem Headset auf dem Kopf :D",1
"KHUYẾN MÃI TỚI 50% CÁC MẪU TAI NGHE CHUYÊN GAME CỰC RẺ, XEM NGAY:
- Tai Nghe BLUETOOTH Không Dây Chuyên Game: https://shope.ee/2VEARml6Y4
- Tai Nghe G10 Có Mic Rời Lọc Âm Giá Rẻ: https://shope.ee/9K4WGYBYZs
- Tai Nghe RP12 Siêu Rẻ Chuyên Game Free Fire: https://shope.ee/9K4WGZoPGT
- Tai Nghe X6 Nghe Nhạc Hay Chơi Game Đỉnh: https://shope.ee/9K4WGb1PM0
- Tai Nghe KT-02 Micro Chuyên Dụng Chơi Game: https://shope.ee/AJx3STWCHY
- Tai Nghe G-Pro Cổng Type-C Cao Cấp Chuyên Game: https://shope.ee/4zvX6hcUfT
- Quạt Tản Nhiệt Sò Lạnh MEMO DL05 Siêu Mát: https://shope.ee/AJxZMleRcm
- Quạt Tản Nhiệt Điện Thoại MEMO FL05 Giá Rẻ: https://shope.ee/6A80P9kINd",1
Chúc Chú Ri Mạnh Khỏe Nha Chú ❤️,2
chú rikaki thử so famas thám tử 2 tốc bắn và thần khí đại dương xem cây nào bắn nhanh hơn vậy chú,1
Chú làm video chấm điểm súng nâng cấp đi chú,1
Chúc chú rỉ nhiều sức khỏe và ra nhiều video hay hơn ạ🥰🥰,1
Chúc chú ri buổi chiều vui vẻ,1
Chúc chú buổi trưa vui vẻ bên gia đình ạ,1
Chú hải làm top những vòng quay vàng  đẹp nhất  p2 đi ạ.,1
Chú ri ơi Garena sửa vòng quay ma thuật chưa ạ nãy cháu vừa chơi vẫn kh quay ra mảng ma thuật 🤬,1
Chú Ri ơi 9 tuần từ khi ra mắt trở lại nắm đấm long quyền rồi mà garena vẫn không fix lỗi thiếu hiệu ứng và hoạt ảnh khi vô trận,1
I'm surprised getting all the collectibles didn't even get an honorable mention. There's been more than enough people who couldn't 100% the Arkham games simply because they didn't like the Riddler trophy collecting quest (especially Arkham Knight due to how many times you had to use the batmobile JUST for those collectibles).,0
The one that annoyed me was the Borderlands 1 when to obtain you had to play online with someone from Gearbox or with someone who already had the trophy. They changed it for the rerelease to playing with three players at once.,0
"I always adored FFVIII. My older brother gifted me with the strategy guide when I first bought it, so that may have something to do with it lol. That said, if you're trying to 100% FFVIII on the og north american release, good luck. A strategy guide will not help you get the ribbon",2
"The original infamous hurt my soul. I played through the campaign twice on hard to get the platinum only to find out while I was doing cleanup that the stunt master trophy can't be completed post game. I had all but one stunt, to knock 3 enemies off a roof at once. When you clear out an area enemies no longer spawn in large numbers, therefore there isn't enough enemies to get the stunt. I didn't have it in me to start another campaign. The sad part is I had tried the stunt on multiple occasions only for it to glitch and not award the stunt.",0
"AC3 was super annoying when first released because of having to pass the mission the first time without any retry. 

Problem was, the controls were clunky af and the goals of the missions most of the time were annoying or without too much logic like ""do not touch water"".",0
"Multiplayer trophies tied to the platinum will always, ALWAYS be the worst.",0
Multi-player and single player trophies/achievements 100% should be separate as their own 100% completion lists,1
"So glad you did multiplayer awards lumped with single player awards. That is the biggest bullshit for single game players that don't want to listen to children screaming, neck beards eating or just racist hateful crap, just for a trophy.",0
I honestly feel like COD MW on did it best on Xbox 360. Achievements for single player and challenges for multiplayer. That was 2007. Now I’m 34 with a wife and kids. It’s almost unimaginable trying to do 100% a game with multiplayer supporting a family and working.,2
You guys are really getting your money's worth with the new background music.,2
"Nếu các bạn muốn xem nhiều video hơn về tựa game nông dân Farming Simulator 22 trên kênh ND Gaming của mình thì hãy ủng hộ mình bằng cách Bình Luận thật nhiều phía dưới video nhé
Ủng hộ mình bằng cách Like, Share và nhớ bấm nút Đăng Kí kênh, cũng như bấm vào cái chuông kế bên để nhận được nhiều thông báo mới nhất trên kênh mình nè ",1
Làm tiếp tập 14 đi ah hay quá :)))) 🥰,2
"21:00 Xếp mấy cái đầu rất mượt, đến cái cuối để lên đổ cả chồng, xem có tức không chứ 😁",1
Sự tích chiếc bán tải thần kì là có thật nha ae =)),1
Em chúc anh có thật nhiều sức khẻo . Và ra thật nhiều video hơn nè :))),2
Vui quá làm thêm nhiều tập về FS 22 này nữa nhé bạn,1
anh làm clip tấu hài là chính hay lắm.Chúc anh nhiều sức khỏe và ra clip nhiều và chất lượng hơn,1
21:00 khi anh duy muốn chở hàng nhưng ko đủ xiền mua xe to :3,1
#ERROR!,1
hóng ra tập tiếp theo quá 😁,1
When they sell this house some day the open house tours are gonna be wild. They'll need a real estate agent with a sense of humor,1
Glad that they are doing all this work for us so that we don't. I can't imagine how much this devalues the house.,1
I love watching these normal things being turned into cool hidden forts ! Keep up the great work! MUST HAVE SNACKS,2
Love all your unique and fun video ideas Andrew and Justin! Keep up the phenomenal work 🙌,2
I love watching these normal things being turned into cool hidden forts ! Keep up the great work! MUST HAVE SNACKS,2
I love watching these normal things being turned into cool hidden forts ! Keep up the great work! MUST HAVE SNACKS,2
